Item ID (hex), Buy Price, Sell Price, Item Name, item_type, file_name, file_desc
0583, 1800, 450, globe, Ftr_1x1_Floor, FtrGlobe, ちきゅうぎ
0584, 14000, 3500, TV camera, Ftr_1x1_Floor, FtrCameraTV, テレビカメラ
0595, 120, 30, campfire, Ftr_1x1_Floor, FtrBonfire, たきび
0596, 4920, 1230, bonfire, Ftr_2x2_Floor, FtrCampfire, キャンプファイア
0598, 1900, 475, lantern, Ftr_1x1_Floor, FtrLantern, ランタン
0599, 900, 225, campfire cookware, Ftr_1x1_Floor, FtrMesstin, はんごう
059A, 1400, 350, sleeping bag, Ftr_2x1_Bed, FtrSleepingbag, シュラフ
059F, 16000, 4000, asteroid, Ftr_1x1_Floor, FtrMeteo, いんせき
05A0, 65000, 16250, lunar lander, Ftr_2x2_Floor, FtrModule, ちゃくりくせん
05A1, 80000, 20000, rocket, Ftr_2x1_Floor, FtrRocket, ロケット
05A2, 50320, 12580, lunar rover, Ftr_2x2_Floor, FtrMoonrover, げつめんいどうしゃ
05A3, 65000, 16250, satellite, Ftr_2x1_Floor, FtrSatellite, じんこうえいせい
05A4, 40000, 10000, space shuttle, Ftr_2x1_Floor, FtrShuttle, スペースシャトル
05A5, 25000, 6250, astronaut suit, Ftr_1x1_Floor, FtrSpacesuit, アストロノーツ
05A7, 60000, 15000, flying saucer, Ftr_2x2_Floor, FtrUFO, そらとぶえんばん
05A9, 130000, 32500, cello, Ftr_1x1_Floor, FtrCello, チェロ
05AC, 5400, 1350, weight bench, Ftr_2x1_Floor, FtrPressbench, プレスベンチ
05B0, 920, 230, judge's bell, Ftr_1x1_Floor, FtrGong, ゴング
05D7, 1600, 400, dolly, Ftr_1x1_Floor, FtrDoll, おにんぎょう
05DB, 8500, 2125, Papa bear, Ftr_2x2_Floor, FtrBearL, くまのダイちゃん
05DC, 2300, 575, Mama bear, Ftr_1x1_Floor, FtrBearM, くまのナミちゃん
05DD, 1800, 450, Baby bear, Ftr_1x1_Floor, FtrBearS, くまのチビちゃん
05E0, 25200, 6300, giant teddy bear, Kind_Ftr, FtrBearXL, くまのトクダイちゃん
05E3, 100000, 25000, teacup ride, Kind_Ftr, FtrTurncup, まわるコーヒーカップ
05E5, 1000000, 250000, robot hero, Kind_Ftr, FtrHerorobot, ヒーローロボ
0615, 9600, 2400, wooden-block bed, Ftr_2x1_Bed, FtrBlockBedS, つみきベッド
0616, 2880, 720, wooden-block bookshelf, Ftr_1x1_Floor, FtrBlockShelf, つみきブックシェルフ
0617, 3360, 840, wooden-block bench, Ftr_2x1_Floor, FtrBlockChairL, つみきベンチ
0619, 7200, 1800, wooden-block chest, Ftr_2x1_Floor, FtrBlockChest, つみきチェスト
061D, 5280, 1320, wooden-block table, Ftr_2x2_Floor, FtrBlockTableL, つみきテーブル
061F, 650, 162, oil barrel, Ftr_1x1_Floor, FtrDrumcan, ドラムかん
063E, 1100, 275, exercise ball, Ftr_1x1_Floor, FtrBalanceball, バランスボール
0646, 1300, 325, serving cart, Ftr_1x1_Floor, FtrServingcart, サービングカート
0654, 1300, 325, hammock, Ftr_2x1_Bed, FtrHammock, ハンモック
0655, 760, 190, lawn chair, Ftr_1x1_Chair, FtrVinylchair, ビニールチェア
0658, 1900, 475, garden gnome, Ftr_1x1_Floor, FtrDwarf, ノームのおきもの
0659, 24000, 6000, iron garden bench, Ftr_2x1_Floor, FtrIrongardenBench, アイアンガーデンベンチ
065A, 9000, 2250, iron garden chair, Ftr_1x1_Chair, FtrIrongardenChair, アイアンガーデンチェア
065B, 15000, 3750, iron garden table, Ftr_1x1_Floor, FtrIrongardenTable, アイアンガーデンテーブル
065C, 1400, 350, garden lantern, Ftr_1x1_Floor, FtrLampGarden, ガーデンライト
065F, 1900, 475, garden faucet, Ftr_1x1_Floor, FtrWaterview, ウォータービュー
0660, 54000, 13500, golf bag, Ftr_1x1_Floor, FtrGolfbag, ゴルフバッグ
066C, 3100, 775, rock guitar, Ftr_1x1_Floor, FtrElectricguitar1, エレキギターES1
066D, 71000, 17750, electric guitar, Ftr_1x1_Floor, FtrElectricguitar2, エレキギターES2
0674, 2400, 600, matryoshka, Ftr_1x1_Floor, FtrMatryoshka, マトリョーシカ
06AC, 2000, 500, cassette player, Ftr_1x1_Floor, FtrRadicaseW, ダブルラジカセ
06D0, 690, 172, wall clock, Kind_Ftr, FtrOfficeClock, ウォールクロック
06D6, 1600, 400, document stack, Ftr_1x1_Floor, FtrOfficePapers, しょるいのやま
06D9, 2400, 600, aroma pot, Ftr_1x1_Floor, FtrAlomapot, アロマポット
06DD, 63000, 15750, claw-foot tub, Ftr_2x1_Floor, FtrBathtubCabriole, ねこあしバスタブ
06DF, 2900, 725, stack of books, Ftr_1x1_Floor, FtrBooks, つまれたほん
06F2, 1100, 275, clothesline pole, Kind_Ftr, FtrClotheshorse, ものほしざお
06F3, 5100, 1275, table with cloth, Ftr_2x2_Floor, FtrTableCloth, クロスつきテーブル
06F7, 1400, 350, corkboard, Kind_Ftr, FtrCorkboard, コルクボード
0700, 300, 75, cushion, Ftr_1x1_Chair, FtrCushion, クッション
0705, 1920, 480, decoy duck, Ftr_1x1_Floor, FtrDecoy, デコイ
0706, 930, 232, dinnerware, Ftr_1x1_Floor, FtrDishes, しょっき
0707, 8160, 2040, doghouse, Ftr_1x1_Floor, FtrDoghouse, いぬごや
070A, 40000, 10000, drink machine, Ftr_1x1_Floor, FtrDrinkmachine, じはんき
070B, 5600, 1400, drum set, Ftr_2x1_Floor, FtrDrumSet, ドラムセット
070C, 82000, 20500, electric bass, Ftr_1x1_Floor, FtrElectricbass, エレキベース
0718, 3700, 925, changing room, Ftr_1x1_Floor, FtrFittingroom, しちゃくしつ
071F, 240, 60, trash bags, Ftr_1x1_Floor, FtrGarbagebag, ゴミぶくろ
0725, 1000, 250, cypress plant, Ftr_1x1_Floor, FtrPlantGoldcrest, ゴールドクレスト
072C, 1400, 350, humidifier, Ftr_1x1_Floor, FtrHumidifier, かしつき
072E, 820, 205, ironing set, Ftr_1x1_Floor, FtrIron, アイロン
0730, 130000, 32500, whirlpool bath, Ftr_2x2_Floor, FtrJacuzzi, ジャグジー
0735, 1300, 325, simple kettle, Ftr_1x1_Floor, FtrKettle, ケトル
0739, 3700, 925, kotatsu, Ftr_2x2_Floor, FtrKotatsu, こたつ
073A, 70000, 17500, laptop, Ftr_1x1_Floor, FtrLaptop, ノートパソコン
073B, 1500, 375, rocket lamp, Ftr_1x1_Floor, FtrLavalamp, スライムランプ
073C, 2700, 675, box sofa, Ftr_1x1_Chair, FtrBoxsofa, ボックスソファ
073D, 2700, 675, box corner sofa, Ftr_1x1_Chair, FtrBoxsofaCorner, ボックスソファのコーナー
0745, 2520, 630, stacked magazines, Ftr_1x1_Floor, FtrMagagine, ざっしのたば
074A, 1800, 450, menu chalkboard, Ftr_1x1_Floor, FtrMenuboard, メニューこくばん
074C, 1600, 400, desk mirror, Ftr_1x1_Floor, FtrMirror, おきかがみ
074E, 460, 115, mug, Ftr_1x1_Floor, FtrMug, マグカップ
0753, 260000, 65000, grand piano, Ftr_2x2_Floor, FtrPianoGrand, グランドピアノ
0759, 680, 170, plastic canister, Ftr_1x1_Floor, FtrPolytank, ポリタンク
0760, 2500, 625, rice cooker, Ftr_1x1_Floor, FtrRiceCooker, すいはんき
0761, 69000, 17250, ring, Ftr_1x1_Floor, FtrRing, ゆびわ
0764, 660, 165, hourglass, Ftr_1x1_Floor, FtrSandglass, すなどけい
076B, 1400, 350, autograph cards, Kind_Ftr, FtrAutograph, しきし
0779, 2880, 720, wooden chair, Ftr_1x1_Chair, FtrWoodenChairS, もくせいチェア
0789, 4400, 1100, toilet, Ftr_1x1_Floor, FtrWC, ようしきトイレ
07DA, 520, 130, ball, Ftr_1x1_Floor, FtrBall, ボール
07DC, 2600, 650, chalkboard, Ftr_2x1_Floor, FtrBlackboard, こくばん
07DD, 3300, 825, lecture-hall bench, Ftr_2x1_Floor, FtrChairCollage, こうぎしつのイス
07DE, 2500, 625, lecture-hall desk, Ftr_2x1_Floor, FtrTableCollage, こうぎしつのつくえ
07E4, 1600, 400, director's chair, Ftr_1x1_Chair, FtrDirectorchair, ディレクターズチェア
0833, 2400, 600, shovel, Kind_Shovel, ToolScoop, スコップ
0834, 2500, 625, axe, Kind_Axe, ToolAxe, オノ
0839, 100, 25, 100 Bells, Kind_Money, 100Bell, 100ベル
083A, 200, 50, 200 Bells, Kind_Money, 200Bell, 200ベル
083B, 300, 75, 300 Bells, Kind_Money, 300Bell, 300ベル
083C, 400, 100, 400 Bells, Kind_Money, 400Bell, 400ベル
083D, 500, 125, 500 Bells, Kind_Money, 500Bell, 500ベル
083E, 600, 150, 600 Bells, Kind_Money, 600Bell, 600ベル
083F, 700, 175, 700 Bells, Kind_Money, 700Bell, 700ベル
0840, 800, 200, 800 Bells, Kind_Money, 800Bell, 800ベル
0841, 900, 225, 900 Bells, Kind_Money, 900Bell, 900ベル
0842, 1000, 250, 1,000 Bells, Kind_Money, 1000Bell, 1000ベル
0843, 2000, 500, 2,000 Bells, Kind_Money, 2000Bell, 2000ベル
0844, 3000, 750, 3,000 Bells, Kind_Money, 3000Bell, 3000ベル
0845, 4000, 1000, 4,000 Bells, Kind_Money, 4000Bell, 4000ベル
0846, 5000, 1250, 5,000 Bells, Kind_Money, 5000Bell, 5000ベル
0847, 6000, 1500, 6,000 Bells, Kind_Money, 6000Bell, 6000ベル
0848, 7000, 1750, 7,000 Bells, Kind_Money, 7000Bell, 7000ベル
0849, 8000, 2000, 8,000 Bells, Kind_Money, 8000Bell, 8000ベル
084A, 9000, 2250, 9,000 Bells, Kind_Money, 9000Bell, 9000ベル
084B, 10000, 2500, 10,000 Bells, Kind_Money, 10000Bell, 10000ベル
084C, 11000, 2750, 11,000 Bells, Kind_Money, 11000Bell, 11000ベル
084D, 12000, 3000, 12,000 Bells, Kind_Money, 12000Bell, 12000ベル
084E, 13000, 3250, 13,000 Bells, Kind_Money, 13000Bell, 13000ベル
084F, 14000, 3500, 14,000 Bells, Kind_Money, 14000Bell, 14000ベル
0850, 15000, 3750, 15,000 Bells, Kind_Money, 15000Bell, 15000ベル
0851, 16000, 4000, 16,000 Bells, Kind_Money, 16000Bell, 16000ベル
0852, 17000, 4250, 17,000 Bells, Kind_Money, 17000Bell, 17000ベル
0853, 18000, 4500, 18,000 Bells, Kind_Money, 18000Bell, 18000ベル
0854, 19000, 4750, 19,000 Bells, Kind_Money, 19000Bell, 19000ベル
0855, 20000, 5000, 20,000 Bells, Kind_Money, 20000Bell, 20000ベル
0856, 21000, 5250, 21,000 Bells, Kind_Money, 21000Bell, 21000ベル
0857, 22000, 5500, 22,000 Bells, Kind_Money, 22000Bell, 22000ベル
0858, 23000, 5750, 23,000 Bells, Kind_Money, 23000Bell, 23000ベル
0859, 24000, 6000, 24,000 Bells, Kind_Money, 24000Bell, 24000ベル
085A, 25000, 6250, 25,000 Bells, Kind_Money, 25000Bell, 25000ベル
085B, 26000, 6500, 26,000 Bells, Kind_Money, 26000Bell, 26000ベル
085C, 27000, 6750, 27,000 Bells, Kind_Money, 27000Bell, 27000ベル
085D, 28000, 7000, 28,000 Bells, Kind_Money, 28000Bell, 28000ベル
085E, 29000, 7250, 29,000 Bells, Kind_Money, 29000Bell, 29000ベル
085F, 30000, 7500, 30,000 Bells, Kind_Money, 30000Bell, 30000ベル
0860, 31000, 7750, 31,000 Bells, Kind_Money, 31000Bell, 31000ベル
0861, 32000, 8000, 32,000 Bells, Kind_Money, 32000Bell, 32000ベル
0862, 33000, 8250, 33,000 Bells, Kind_Money, 33000Bell, 33000ベル
0863, 34000, 8500, 34,000 Bells, Kind_Money, 34000Bell, 34000ベル
0864, 35000, 8750, 35,000 Bells, Kind_Money, 35000Bell, 35000ベル
0865, 36000, 9000, 36,000 Bells, Kind_Money, 36000Bell, 36000ベル
0866, 37000, 9250, 37,000 Bells, Kind_Money, 37000Bell, 37000ベル
0867, 38000, 9500, 38,000 Bells, Kind_Money, 38000Bell, 38000ベル
0868, 39000, 9750, 39,000 Bells, Kind_Money, 39000Bell, 39000ベル
0869, 40000, 10000, 40,000 Bells, Kind_Money, 40000Bell, 40000ベル
086A, 41000, 10250, 41,000 Bells, Kind_Money, 41000Bell, 41000ベル
086B, 42000, 10500, 42,000 Bells, Kind_Money, 42000Bell, 42000ベル
086C, 43000, 10750, 43,000 Bells, Kind_Money, 43000Bell, 43000ベル
086D, 44000, 11000, 44,000 Bells, Kind_Money, 44000Bell, 44000ベル
086E, 45000, 11250, 45,000 Bells, Kind_Money, 45000Bell, 45000ベル
086F, 46000, 11500, 46,000 Bells, Kind_Money, 46000Bell, 46000ベル
0870, 47000, 11750, 47,000 Bells, Kind_Money, 47000Bell, 47000ベル
0871, 48000, 12000, 48,000 Bells, Kind_Money, 48000Bell, 48000ベル
0872, 49000, 12250, 49,000 Bells, Kind_Money, 49000Bell, 49000ベル
0873, 50000, 12500, 50,000 Bells, Kind_Money, 50000Bell, 50000ベル
0874, 51000, 12750, 51,000 Bells, Kind_Money, 51000Bell, 51000ベル
0875, 52000, 13000, 52,000 Bells, Kind_Money, 52000Bell, 52000ベル
0876, 53000, 13250, 53,000 Bells, Kind_Money, 53000Bell, 53000ベル
0877, 54000, 13500, 54,000 Bells, Kind_Money, 54000Bell, 54000ベル
0878, 55000, 13750, 55,000 Bells, Kind_Money, 55000Bell, 55000ベル
0879, 56000, 14000, 56,000 Bells, Kind_Money, 56000Bell, 56000ベル
087A, 57000, 14250, 57,000 Bells, Kind_Money, 57000Bell, 57000ベル
087B, 58000, 14500, 58,000 Bells, Kind_Money, 58000Bell, 58000ベル
087C, 59000, 14750, 59,000 Bells, Kind_Money, 59000Bell, 59000ベル
087D, 60000, 15000, 60,000 Bells, Kind_Money, 60000Bell, 60000ベル
087E, 61000, 15250, 61,000 Bells, Kind_Money, 61000Bell, 61000ベル
087F, 62000, 15500, 62,000 Bells, Kind_Money, 62000Bell, 62000ベル
0880, 63000, 15750, 63,000 Bells, Kind_Money, 63000Bell, 63000ベル
0881, 64000, 16000, 64,000 Bells, Kind_Money, 64000Bell, 64000ベル
0882, 65000, 16250, 65,000 Bells, Kind_Money, 65000Bell, 65000ベル
0883, 66000, 16500, 66,000 Bells, Kind_Money, 66000Bell, 66000ベル
0884, 67000, 16750, 67,000 Bells, Kind_Money, 67000Bell, 67000ベル
0885, 68000, 17000, 68,000 Bells, Kind_Money, 68000Bell, 68000ベル
0886, 69000, 17250, 69,000 Bells, Kind_Money, 69000Bell, 69000ベル
0887, 70000, 17500, 70,000 Bells, Kind_Money, 70000Bell, 70000ベル
0888, 71000, 17750, 71,000 Bells, Kind_Money, 71000Bell, 71000ベル
0889, 72000, 18000, 72,000 Bells, Kind_Money, 72000Bell, 72000ベル
088A, 73000, 18250, 73,000 Bells, Kind_Money, 73000Bell, 73000ベル
088B, 74000, 18500, 74,000 Bells, Kind_Money, 74000Bell, 74000ベル
088C, 75000, 18750, 75,000 Bells, Kind_Money, 75000Bell, 75000ベル
088D, 76000, 19000, 76,000 Bells, Kind_Money, 76000Bell, 76000ベル
088E, 77000, 19250, 77,000 Bells, Kind_Money, 77000Bell, 77000ベル
088F, 78000, 19500, 78,000 Bells, Kind_Money, 78000Bell, 78000ベル
0890, 79000, 19750, 79,000 Bells, Kind_Money, 79000Bell, 79000ベル
0891, 80000, 20000, 80,000 Bells, Kind_Money, 80000Bell, 80000ベル
0892, 81000, 20250, 81,000 Bells, Kind_Money, 81000Bell, 81000ベル
0893, 82000, 20500, 82,000 Bells, Kind_Money, 82000Bell, 82000ベル
0894, 83000, 20750, 83,000 Bells, Kind_Money, 83000Bell, 83000ベル
0895, 84000, 21000, 84,000 Bells, Kind_Money, 84000Bell, 84000ベル
0896, 85000, 21250, 85,000 Bells, Kind_Money, 85000Bell, 85000ベル
0897, 86000, 21500, 86,000 Bells, Kind_Money, 86000Bell, 86000ベル
0898, 87000, 21750, 87,000 Bells, Kind_Money, 87000Bell, 87000ベル
0899, 88000, 22000, 88,000 Bells, Kind_Money, 88000Bell, 88000ベル
089A, 89000, 22250, 89,000 Bells, Kind_Money, 89000Bell, 89000ベル
089B, 90000, 22500, 90,000 Bells, Kind_Money, 90000Bell, 90000ベル
089C, 91000, 22750, 91,000 Bells, Kind_Money, 91000Bell, 91000ベル
089D, 92000, 23000, 92,000 Bells, Kind_Money, 92000Bell, 92000ベル
089E, 93000, 23250, 93,000 Bells, Kind_Money, 93000Bell, 93000ベル
089F, 94000, 23500, 94,000 Bells, Kind_Money, 94000Bell, 94000ベル
08A0, 95000, 23750, 95,000 Bells, Kind_Money, 95000Bell, 95000ベル
08A1, 96000, 24000, 96,000 Bells, Kind_Money, 96000Bell, 96000ベル
08A2, 97000, 24250, 97,000 Bells, Kind_Money, 97000Bell, 97000ベル
08A3, 98000, 24500, 98,000 Bells, Kind_Money, 98000Bell, 98000ベル
08A4, 99000, 24750, 99,000 Bells, Kind_Money, 99000Bell, 99000ベル
08A5, 2000, 500, apple, Kind_Fruit, Apple, リンゴ
08A6, 2000, 500, orange, Kind_Fruit, Orange, オレンジ
08A7, 3600, 900, bitterling, Kind_Fish, FtrFishTanago, タナゴ
08A8, 800, 200, pale chub, Kind_Fish, FtrFishOikawa, オイカワ
08A9, 960, 240, dace, Kind_Fish, FtrFishUgui, ウグイ
08AB, 1200, 300, carp, Kind_Fish, FtrFishKoi, コイ
08AC, 16000, 4000, koi, Kind_Fish, FtrFishNishikigoi, ニシキゴイ
08AD, 5200, 1300, pop-eyed goldfish, Kind_Fish, FtrFishDemekin, デメキン
08AE, 1200, 300, killifish, Kind_Fish, FtrFishMedaka, メダカ
08AF, 800, 200, crawfish, Kind_Fish, FtrFishZarigani, ザリガニ
08B0, 15000, 3750, soft-shelled turtle, Kind_Fish, FtrFishSuppon, スッポン
08B1, 400, 100, tadpole, Kind_Fish, FtrFishOtama, オタマジャクシ
08B2, 480, 120, frog, Kind_Fish, FtrFishKaeru, カエル
08B3, 1600, 400, freshwater goby, Kind_Fish, FtrFishDonko, ドンコ
08B4, 1600, 400, loach, Kind_Fish, FtrFishDojou, ドジョウ
08B5, 3200, 800, catfish, Kind_Fish, FtrFishNamazu, ナマズ
08B7, 22000, 5500, giant snakehead, Kind_Fish, FtrFishRaigyo, ライギョ
08B8, 720, 180, bluegill, Kind_Fish, FtrFishBlueguill, ブルーギル
08B9, 1200, 300, yellow perch, Kind_Fish, FtrFishYellowparch, イエローパーチ
08BA, 1600, 400, black bass, Kind_Fish, FtrFishBlackbass, ブラックバス
08BB, 7200, 1800, pike, Kind_Fish, FtrFishPaiku, パイク
08BC, 1600, 400, pond smelt, Kind_Fish, FtrFishWakasagi, ワカサギ
08BD, 3600, 900, sweetfish, Kind_Fish, FtrFishAyu, アユ
08BE, 4000, 1000, cherry salmon, Kind_Fish, FtrFishYamame, ヤマメ
08BF, 15200, 3800, char, Kind_Fish, FtrFishOoiwana, オオイワナ
08C1, 60000, 15000, stringfish, Kind_Fish, FtrFishItou, イトウ
08C2, 2800, 700, salmon, Kind_Fish, FtrFishSake, サケ
08C3, 7200, 1800, king salmon, Kind_Fish, FtrFishKingsalmon, キングサーモン
08C4, 8000, 2000, mitten crab, Kind_Fish, FtrFishShanghai, シャンハイガニ
08C5, 5200, 1300, guppy, Kind_Fish, FtrFishGuppi, グッピー
08C6, 6000, 1500, nibble fish, Kind_Fish, FtrFishDoctor, ドクターフィッシュ
08C7, 12000, 3000, angelfish, Kind_Fish, FtrFishAngelfish, エンゼルフィッシュ
08C8, 2000, 500, neon tetra, Kind_Fish, FtrFishNeontetora, ネオンテトラ
08C9, 10000, 2500, piranha, Kind_Fish, FtrFishPirania, ピラニア
08CA, 40000, 10000, arowana, Kind_Fish, FtrFishArowana, アロワナ
08CB, 60000, 15000, dorado, Kind_Fish, FtrFishDolado, ドラド
08CC, 24000, 6000, gar, Kind_Fish, FtrFishGa, ガー
08CD, 40000, 10000, arapaima, Kind_Fish, FtrFishPiraruku, ピラルク
08CE, 16000, 4000, saddled bichir, Kind_Fish, FtrFishEndlicheri, エンドリケリー
08CF, 4000, 1000, sea butterfly, Kind_Fish, FtrFishKurione, クリオネ
08D0, 4400, 1100, sea horse, Kind_Fish, FtrFishTatsunootoshigo, タツノオトシゴ
08D1, 2600, 650, clown fish, Kind_Fish, FtrFishKumanomi, クマノミ
08D2, 4000, 1000, surgeonfish, Kind_Fish, FtrFishNanyouhagi, ナンヨウハギ
08D3, 4000, 1000, butterfly fish, Kind_Fish, FtrFishChouchouuo, チョウチョウウオ
08D4, 40000, 10000, Napoleonfish, Kind_Fish, FtrFishNaporeonfish, ナポレオンフィッシュ
08D5, 2000, 500, zebra turkeyfish, Kind_Fish, FtrFishMinokasago, ミノカサゴ
08D6, 20000, 5000, blowfish, Kind_Fish, FtrFishFugu, フグ
08D7, 1000, 250, puffer fish, Kind_Fish, FtrFishHarisenbon, ハリセンボン
08D8, 600, 150, horse mackerel, Kind_Fish, FtrFishAji, アジ
08D9, 20000, 5000, barred knifejaw, Kind_Fish, FtrFishIshidai, イシダイ
08DA, 1600, 400, sea bass, Kind_Fish, FtrFishSuzuki, スズキ
08DB, 12000, 3000, red snapper, Kind_Fish, FtrFishTai, タイ
08DC, 1200, 300, dab, Kind_Fish, FtrFishKarei, カレイ
08DD, 3200, 800, olive flounder, Kind_Fish, FtrFishHirame, ヒラメ
08DE, 2000, 500, squid, Kind_Fish, FtrFishIka, イカ
08DF, 8000, 2000, moray eel, Kind_Fish, FtrFishUtsubo, ウツボ
08E0, 2400, 600, ribbon eel, Kind_Fish, FtrFishHanahige, ハナヒゲウツボ
08E1, 10000, 2500, football fish, Kind_Fish, FtrFishChouchinankou, チョウチンアンコウ
08E2, 28000, 7000, tuna, Kind_Fish, FtrFishMaguro, マグロ
08E3, 40000, 10000, blue marlin, Kind_Fish, FtrFishKajiki, カジキ
08E4, 18000, 4500, giant trevally, Kind_Fish, FtrFishGT, ロウニンアジ
08E5, 12000, 3000, ray, Kind_Fish, FtrFishEi, エイ
08E6, 16000, 4000, ocean sunfish, Kind_Fish, FtrFishManbou, マンボウ
08E7, 32000, 8000, hammerhead shark, Kind_Fish, FtrFishShumokuzame, シュモクザメ
08E8, 60000, 15000, great white shark, Kind_Fish, FtrFishSame, サメ
08E9, 48000, 12000, saw shark, Kind_Fish, FtrFishNokogiri, ノコギリザメ
08EA, 52000, 13000, whale shark, Kind_Fish, FtrFishJinbee, ジンベエザメ
08EB, 36000, 9000, oarfish, Kind_Fish, FtrFishRyugu, リュウグウノツカイ
08EC, 60000, 15000, coelacanth, Kind_Fish, FtrFishSirakansu, シーラカンス
